,0,1,2,3,4,c_m,o_m,c_c,c_h,c_o,o_h,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Pd,CH2C,4.8039,0.6121,2.134,2,0,1,2,0,0,109.63866104302124,86.4086778021596,80.50467624589375,68.69140286918753,66.52092217143696,61.38791725212033,54.432314400803634,52.75509956908982,49.722540076679856,46.955792599410174,46.71729627117471,45.87855908668587,42.21113620272825,40.43440556174369,40.32916423694821,39.12035025096785,38.51988186651538,36.659663845474746,36.1525840696206,35.74744972659378,34.912495538835465,33.41681747136395,33.01235920169737,32.813756193991715,32.40537406235375,16.50446467567688,0.15329476522024846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1817195867945973
1,Pd,CH2CH,4.8039,0.6121,2.134,2,0,1,3,0,0,109.89301503050484,85.79867325363665,80.21889933355368,69.83898097523989,66.81448571562427,59.965202586832426,54.39654968016823,53.294837293743726,49.241810766555936,48.02654652799054,45.42061926863805,44.00676676076568,43.380026739191905,40.98319523677078,40.82133841251472,38.44592653410129,37.997721440979305,37.38779325140976,36.434312447776755,35.63931821683474,34.326669191892904,33.55366556527862,33.24520427665284,32.75533445325283,32.550269660990445,17.89819045203945,0.1421732159781906,0.02593086904341844,0.0,0.0,0.0,0.0,0.0,0.0,-0.17811968736050882
2,Pd,CH2CH2,4.8039,0.6121,2.134,2,0,1,4,0,0,107.65906227581524,84.67259908566173,80.29493290829791,69.19972330940264,66.18260797136308,60.88096370425156,54.250203654301366,52.54941190475785,48.947089410515424,47.443658608264066,46.886276195015476,46.26729699613553,43.19411563123185,41.4539305649978,40.35095387294336,39.17639905646941,38.04049700912395,37.06514990433095,36.04624798738072,35.613271034849184,35.149281620080515,34.01792780230538,33.46649397799332,32.86734834104444,32.62075759255439,18.56166460242179,0.22340241009382994,0.06874394868626868,0.0,0.0,0.0,0.0,0.0,-0.06849281904111518,-0.2561810906475018
3,Pd,CH2CHCO,4.8039,0.6121,2.134,3,1,2,3,1,0,122.19581829434824,93.00697701697244,82.05827035454062,79.2296567552236,66.10091755635646,64.1891432452283,57.46073093466764,54.27217464793424,52.57707791702649,49.221496101710635,47.51497103055161,46.98638068531238,44.843703169606336,43.52292111716688,41.87288470486479,39.89380129312685,38.275887455752844,37.51976297625777,36.72963746370535,36.60219203398111,35.808770632306306,35.236562118345866,33.973330849589054,33.432333638073075,33.1561075680435,32.663611385902065,21.31491422505796,13.083346105106495,0.1547395142600987,0.0,0.0,0.0,0.0,-9.252685978192415e-05,-0.19789087432181887
4,Pd,CH2CHCOOH,4.8039,0.6121,2.134,2,0,2,3,2,1,130.2548529973046,98.36087885186144,85.57898671468621,80.39179949403797,67.27874761568017,63.753726905653664,60.65431777160053,57.58184818317825,53.94889363698577,52.150816124141215,49.75826674438817,46.80488268201478,46.24098195751206,45.322648610053996,42.02266659823914,41.490954039717,39.84816537699403,38.59242031771095,38.14479583479989,36.94274006191112,36.244019994303954,35.579146914786726,34.92042688878808,34.23380609549648,33.246727911454954,32.80927401690058,32.39116335114837,20.42833301751594,11.891627476800592,0.1560028406818617,0.0,0.0,-0.001227160505743055,-0.10980420190507068,-0.196055554289435
5,Pd,CH3C,4.8039,0.6121,2.134,1,0,1,3,0,0,109.82937529529352,85.40327888260079,80.22465172875306,69.54387900184446,66.6041403675614,59.689357956884,54.49098941413596,53.3724278696645,48.83360102155036,48.11338857721579,45.46379742076758,44.140103897035395,43.406709632374366,41.55086207269333,40.78880078169552,38.50367302236312,37.832042863212244,37.302325625863574,36.43982741075932,35.60199363377274,34.22035366811194,34.05701014193972,33.5154693291749,32.9545621046805,32.73258247847993,17.694570758660984,0.13452899451373204,0.13448911749180115,0.0,0.0,0.0,0.0,0.0,0.0,-0.25345559849318183
6,Pd,CH3CCO,4.8039,0.6121,2.134,2,0,2,3,1,0,119.903160951733,93.16579941252691,83.69809737804741,78.93856625550293,66.34010221998575,64.33166582664333,58.09111176827692,54.27133397567503,52.532924459839656,48.670033385381906,47.16006165862565,46.22304512608701,46.166402986565465,43.12625925788249,41.28876465019274,40.307175749936526,39.12719829248945,38.20828294500125,36.93862188608592,36.06512002374939,35.607422583138344,35.03110460595168,34.14546649737534,33.38050997345005,32.863063554855884,32.659639815255154,22.069778017906646,12.388996505772983,0.13453109505753436,0.1221079916306502,0.0,0.0,0.0,0.0,-0.2562114607864697
7,Pd,CH3CCOO,4.8039,0.6121,2.134,1,1,2,3,2,0,132.20661479479014,98.12691210864183,85.72307957456475,80.35389529614861,67.11733031999005,63.907272426215066,60.725713329814575,56.3975081829068,53.296357361298206,52.33596606272335,49.18711760702704,47.596164550767995,46.49247481591976,45.119130649989344,43.526745947523324,40.827669311959674,39.26134551237969,37.954201531134686,37.03027978888787,36.63685429901656,36.237556627750635,35.96203680847802,35.04943478052622,34.36794575964097,33.12418305675319,32.802075285257075,32.39312966975897,20.713513212685534,11.74982211270488,0.13177241645109655,0.10231294182414637,0.0,0.0,0.0,-0.23958403388285954
8,Pd,CH3CCOOH,4.8039,0.6121,2.134,1,1,2,3,2,1,130.25165920217134,99.83486377474249,85.0531928433495,79.0137059841107,65.87293431201063,63.61785435712871,61.81597788264597,58.69014669043738,54.14236561650024,52.28836315143136,48.38975226968151,46.97473063794156,46.68131296014288,44.65064797925414,43.03463347134146,41.143818478808655,39.69186008306331,38.17450320684709,37.02857971075171,36.74753054312229,36.27820011158784,35.84180305717448,35.67144169816347,33.7508439566123,33.17926075772261,33.09252634950334,32.6431734858818,21.423606354953208,11.855215957639981,0.13341627254798327,0.09631163415391393,0.0,0.0,-0.1020932028273172,-0.2453074789483593
9,Pd,CH3CH,4.8039,0.6121,2.134,1,0,1,4,0,0,108.00394535059289,86.15447401217915,79.26202278677434,69.36754520579683,66.53288310512173,59.77754330663495,56.66074247949871,51.24578573467167,49.011873194484465,48.338517081625874,45.0220024894539,44.45921586195755,43.25336767341423,42.33408079894617,41.50189693143773,38.37499316166847,37.7088287713343,36.712338088311036,36.18860717958318,35.468458070811316,34.87420468874588,34.06768825176795,33.730231134894645,33.42891759873346,32.549785812581,18.78097417502726,0.1476257404448142,0.1333594400183876,0.0,0.0,0.0,0.0,0.0,-0.005663787733198629,-0.2609068681775416
