,0,1,2,3,4,c_m,o_m,c_c,c_h,c_o,o_h,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Pd,CH2C,4.8039,0.6121,2.134,2,0,1,2,0,0,52.54320683251567,49.498535041928776,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,45.791145891719935,25.823407853714837,0.40822878557006137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4225534172849841
1,Pd,CH2CH,4.8039,0.6121,2.134,2,0,1,3,0,0,51.16102392166297,49.702081783948096,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,45.40112753838178,27.81172323129777,0.401045759490768,0.05480031834458552,0.0,0.0,0.0,0.0,0.0,0.0,-0.38983156496173976
2,Pd,CH2CH2,4.8039,0.6121,2.134,2,0,1,4,0,0,50.32322406261656,49.58262921430438,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,46.485519359266576,28.20839889725525,0.40962651648225495,0.3991514751434015,0.0,0.0,0.0,0.0,0.0,-0.21842036696792955,-0.5481581699362571
3,Pd,CH2CHCO,4.8039,0.6121,2.134,3,1,2,3,1,0,83.84131664791067,50.672630623851646,49.68024012472455,49.50934409475818,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4177368474325,47.507817313634455,32.23958371523996,20.583124648757227,0.4035242570960938,0.01828204322246428,0.0,0.0,0.0,0.0,-0.4310688199146488
4,Pd,CH2CHCOOH,4.8039,0.6121,2.134,2,0,2,3,2,1,89.5732131973579,72.68015941805149,50.376674057236954,49.57361066029426,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.45748110784424,46.9857266464401,31.07737991920248,18.70652692883626,0.4041109395719545,0.011136999091152457,0.0,0.0,-0.402776151611062,-0.4468978004486536
5,Pd,CH3C,4.8039,0.6121,2.134,1,0,1,3,0,0,51.729936225768405,49.46288029465621,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,44.41293397030066,28.4281586169905,0.388859998957309,0.3887242086402922,0.0,0.0,0.0,0.0,0.0,0.0,-0.6695223271490914
6,Pd,CH3CCO,4.8039,0.6121,2.134,2,0,2,3,1,0,85.86310305352221,50.89246405632039,49.61537798290643,49.46288029465621,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,45.827062958418324,32.75746549623829,19.454366734479986,0.3899230707340069,0.3863301828019453,0.0,0.0,0.0,0.0,-0.6693226280210193
7,Pd,CH3CCOO,4.8039,0.6121,2.134,1,1,2,3,2,0,91.21943679157982,72.01050759801821,50.61797459473833,49.465715288504384,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.18794139426375,45.43150515820839,31.14231697878598,18.271846058057235,0.38665545165310256,0.38382835402830506,0.0,0.0,0.0,-0.6213817459704057
8,Pd,CH3CCOOH,4.8039,0.6121,2.134,1,1,2,3,2,1,89.57997593693047,72.44367232873395,50.55505996065683,49.46514580992844,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.37593320186134,45.67978206965458,32.181086954186995,18.99215210504731,0.3869806030091121,0.3829280565052166,0.0,0.0,-0.41615885102066014,-0.6302122536264387
9,Pd,CH3CH,4.8039,0.6121,2.134,1,0,1,4,0,0,50.754923657549966,49.46297605304054,49.46288029465621,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,49.4628802946562,45.05122157683078,29.19192539938251,0.3902987758287576,0.3853747940709787,0.06491622976198337,0.0,0.0,0.0,0.0,0.0,-0.6596654983013006
