,0,1,2,3,4,c_m,o_m,c_c,c_h,c_o,o_h,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164
0,Pd,CH2C,4.8039,0.6121,2.134,2,0,1,2,0,0,9.655791502695713,0.0,0.0,4.174767985056346,4.167990835628632,0.25403128940997505,0.2535180958217048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452940263799701,1.4502350459263078,1.1688921615280452,0.7504774879877434,0.1638479520601704,0.16243542713167602,0.07353801123124908,0.06901401895060318,0.06782284554293212,0.03698578791671368,0.035014695068562536,0.021062680931898826,0.020872448401039027,0.02010641817218617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Pd,CH2CH,4.8039,0.6121,2.134,2,0,1,3,0,0,8.06060457527087,0.0,0.0,4.06476722982903,4.064581926694227,4.030510601220473,0.24413706348823785,0.24315993527421426,0.21299375995984876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.260487668377417,1.2528445852735344,1.1353882510670252,0.37312640270768654,0.24695210082730584,0.2413157148267885,0.1379965016272292,0.057721945174034374,0.05248501629377601,0.01183196594168602,0.010889365219260552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Pd,CH2CH2,4.8039,0.6121,2.134,2,0,1,4,0,0,8.154279935879776,0.0,0.0,4.145546468967093,4.133017589030125,4.1290338134944236,4.123150356081249,0.24662640648174616,0.2466226745827098,0.2460813922769072,0.24577731567785066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0293248347427084,1.0283674738377804,0.23006843695481174,0.22841953081619934,0.09690362762173384,0.0942730105702756,0.07949014984788665,0.07789057326427032,0.017215128211692812,0.016506385991816017,0.00940362627923294,0.008433543190336179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Pd,CH2CHCO,4.8039,0.6121,2.134,3,1,2,3,1,0,8.256249215073662,7.895141663845817,0.732772794138499,4.172908575040209,4.126988365171342,4.098339448926116,0.2582690435307864,0.2476040626336433,0.2458215159425173,0.23466524620147644,0.07545407376999558,0.0175903062095423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.381358052753637,1.1883795087847024,0.0823624740067011,0.0,0.0,0.0,1.2272570846196715,1.0682336526243108,0.8329005097111136,0.79590701535375,0.3931013599972592,0.2816573722909819,0.2120018545171402,0.16866569745912666,0.11411269232632322,0.09349745157026224,0.06661132352098485,0.05330046984231955,0.039364781262632,0.03053077078580149,0.01865799672103997,0.013854226577643763,0.00633267892703418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11503550507727313,0.005219008325358168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0171342642564072,0.3402502934518993,0.2304350967181936,0.08356119225416499,0.03383094321592905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pd,CH2CHCOOH,4.8039,0.6121,2.134,2,0,2,3,2,1,7.927685813077222,7.602192789480358,0.7929101467177713,4.172476252297994,4.153307328829226,4.1271200666997805,0.4439769133335923,0.2527691769167566,0.24928481300235603,0.2463632023801668,0.2390844580247975,0.10432069100265612,0.03414504165835265,0.022114738594393408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.517088984654094,14.057570148465828,1.3388519417138156,1.2247356175768278,0.469870176142458,0.09259548706437436,1.0824867550852864,0.9317877215772246,0.32438016948272513,0.23208633142965496,0.2150387797389534,0.17117356260541675,0.1099400198195095,0.10062680790387347,0.09083594653853418,0.08835682055743323,0.08043689902858353,0.01875621226468617,0.011512118276302372,0.00022063228370600152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.626605164744833,0.25860110723490143,0.1748651678052396,0.1402900571656808,0.034024026177078726,0.005981844608053788,0.0014023764417990805,0.0,0.0,0.0,0.0,0.0,2.1807136642836418,0.8120741312721191,0.19594889228051465,0.1454191493206014,0.08894398085670667,0.08292809675703414,0.06589734434377252,0.01641003104202582,0.013147178829061384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Pd,CH3C,4.8039,0.6121,2.134,1,0,1,3,0,0,7.200370649680457,0.0,0.0,4.059925189555288,4.0559879002236405,4.046508827438535,0.2651683357313646,0.2632795661324925,0.26150669052462705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4220031252488787,1.4176280937683352,1.4135306545443924,0.17191155036485412,0.16840025531329778,0.16458720175925404,0.06731566895886666,0.06534380026999888,0.0630700352031426,0.015899493023718597,0.015396543227692322,0.014998986392088756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Pd,CH3CCO,4.8039,0.6121,2.134,2,0,2,3,1,0,7.998537893048522,6.8192478708513615,0.7422149578797324,4.0740509977377215,4.0486651350755904,4.048277297225718,0.2580866622481717,0.25796985713545256,0.243970612075306,0.07583163245724844,0.07170857788410177,0.01806041054781611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22646725406925,1.1223504668806263,0.37496668418275697,0.0,0.0,0.0,1.3249445705940357,1.2189395346619454,1.2119020224486716,0.31286906664241193,0.3084814381974581,0.2930684884173992,0.1625538918847071,0.15871892887020286,0.1551244803566159,0.11252093143950267,0.07139127768185237,0.0596880007372242,0.007837928246379189,0.005066036304860494,0.0049750046158085065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06709148331906667,0.05918509893824224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36566000144546296,0.023842436441501275,0.015392257935042147,0.002999024027992847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Pd,CH3CCOO,4.8039,0.6121,2.134,1,1,2,3,2,0,6.866281212817024,6.4929576999090575,0.7653325413008987,4.0630533459994265,4.045515464988763,3.8017441520412256,0.25711366026340193,0.25659268739450475,0.21953351938519264,0.0825685997541408,0.0789978773609939,0.015494696756818187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.686151307261287,15.928825159592721,1.3208112472109552,1.1084493188935949,0.7258445458898928,0.0584338001399845,1.1851996788312626,1.1790506813129098,0.2690975168108039,0.2308903091969106,0.21450633344626285,0.20049278873434667,0.19077972270056195,0.1719902910417141,0.1709645826908559,0.15460053654080386,0.0046718677157707176,0.0004980525292851147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13869638023956515,0.1323999248285496,0.006702180367581717,0.0003114598683945438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.403537097280447,1.6781768091231486,0.14746293629966686,0.1439352853971127,0.1012096306395657,0.08210519092933571,0.07389714727424526,0.0644780055908957,0.0011526518081088901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Pd,CH3CCOOH,4.8039,0.6121,2.134,1,1,2,3,2,1,7.506494792261362,6.703355130660517,0.8046556421437685,4.052821911681746,4.052592392022349,3.8653089025020297,0.4487647366644128,0.2492662311562601,0.2483273310234249,0.22484537818947994,0.08035819723138624,0.08000556972033784,0.033246853328803894,0.017708909501634125,0.011777685179662184,0.0,0.0,0.0,0.0,0.0,0.0,19.13521942440763,14.085029796774792,1.2910545018906356,1.1428430444860744,0.809483821949655,0.06916526700183373,1.1399286884937638,1.1315002818267252,0.24825514418050826,0.2320851048200584,0.21220737767502726,0.20747926070387532,0.20056193494351,0.16610429565790855,0.16168592114967462,0.14591703277939805,0.0036853189873412157,0.0018824794393756121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60211396459051,0.29897936005511755,0.15581879627723966,0.14596245706484884,0.009291675536551969,0.0014839557119504176,0.0007402401947711608,0.0,0.0,0.0,0.0,0.0,2.3477440167153545,1.2891015734483942,0.12702088367397374,0.12612829121420502,0.07381018037414591,0.07085399393015654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Pd,CH3CH,4.8039,0.6121,2.134,1,0,1,4,0,0,7.006829704210861,0.0,0.0,4.042403897780772,4.007739174602843,4.006710398399063,3.910698261761489,0.26398716632866337,0.2637958325474768,0.2498880121416813,0.2361075734915719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2690321531328268,1.268075729967927,0.26873922909331177,0.1717327559649809,0.1709037931298424,0.15554393252703508,0.11898272598150655,0.005680148028335079,0.0056799573927459185,0.005183025826582241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
