,0,1,2,3,4,c_m,o_m,c_c,c_h,c_o,o_h,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Pd,CH2C,4.8039,0.6121,2.134,2,0,1,2,0,0,46.158928007594064,28.578363274038225,12.53941460417686,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.53744632898293,12.438308524004354,0.44178608373498623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3597926111489342
1,Pd,CH2CH,4.8039,0.6121,2.134,2,0,1,3,0,0,44.714378349038455,30.352312185811247,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.524889253645751,12.488887509316733,0.436593666540151,0.09262762646410187,0.0,0.0,0.0,0.0,0.0,0.0,-0.3146489836108932
2,Pd,CH2CH2,4.8039,0.6121,2.134,2,0,1,4,0,0,45.00350716864027,30.50906197678064,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.531265506434796,12.52497048259601,0.4418512177913241,0.436189160015202,0.0,0.0,0.0,0.0,0.0,-0.2001229808970119,-0.4516829241556442
3,Pd,CH2CHCO,4.8039,0.6121,2.134,3,1,2,3,1,0,81.3137566042555,46.10918888156686,33.62269410899131,24.45301045006604,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.537422470828615,12.535558020362256,12.525634448974936,12.504097810371404,0.4383983908975364,0.06140717385276955,0.0,0.0,0.0,0.0,-0.35249962537182045
4,Pd,CH2CHCOOH,4.8039,0.6121,2.134,2,0,2,3,2,1,85.39520616584082,73.38001279653109,45.447910575134344,32.75872845983694,23.020935278264233,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.538936858880987,12.532061044912131,12.523973619285275,0.4388045693779615,0.052276513096074166,0.0,0.0,-0.34996027453363865,-0.5129367561973045
5,Pd,CH3C,4.8039,0.6121,2.134,1,0,1,3,0,0,43.90742004560837,31.17632354280785,12.53941460417686,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.428775135684946,0.4276104221289833,0.4275091664620022,0.0,0.0,0.0,0.0,0.0,0.0,-0.6120133096634746
6,Pd,CH3CCO,4.8039,0.6121,2.134,2,0,2,3,1,0,83.41307334681362,44.60297232358055,34.06657536831218,23.363064235321477,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.508444453120873,12.472753962471216,0.4284092179575818,0.4257187112011017,0.0,0.0,0.0,0.0,-0.6111720923369547
7,Pd,CH3CCOO,4.8039,0.6121,2.134,1,1,2,3,2,0,86.85215114833505,72.54695277391619,44.05478586752737,32.84990740427133,22.57565297908609,12.540641309664904,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176853,12.518877316441605,12.493792779157404,0.4265129239143807,0.4239069298284992,0.0,0.0,0.0,-0.5572325817141938
8,Pd,CH3CCOOH,4.8039,0.6121,2.134,1,1,2,3,2,1,85.29782163053709,73.19780156886476,44.265662313428116,33.7504511460716,23.366719516491642,12.54037298965611,12.53941460417686,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.531043267918207,12.499240535901125,0.4262135396115863,0.4236562967112166,0.0,0.0,-0.5053184598106298,-0.5677154949518769
9,Pd,CH3CH,4.8039,0.6121,2.134,1,0,1,4,0,0,43.846884623684396,31.549389696129552,12.53945171566851,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176853,12.490218729401413,0.4286900279035351,0.4250015671183791,0.11045438805120572,0.0,0.0,0.0,0.0,0.0,-0.5950511407513694
10,Pd,CH3CH2,4.8039,0.6121,2.134,1,0,1,5,0,0,43.86607603227368,31.96299274559743,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.539414604176855,12.522208456299582,0.43129504865414864,0.4270841382897458,0.4245215387664688,0.0,0.0,0.0,0.0,-0.2542537294856521,-0.6242992273665718
