,0,1,2,3,4,c_m,o_m,c_c,c_h,c_o,o_h,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Pd,CH2C,4.8039,0.6121,2.134,2,0,1,2,0,0,56.80550236914415,23.337041599142882,19.70292506994148,18.449303018465372,17.68904452805853,15.583578199843616,14.673061733408993,13.571941349240149,13.220257764743213,12.695880069395356,12.187969975458861,12.105994648357004,12.00898392865974,11.897289508266814,11.228137354916914,10.952582205680013,10.78737191561995,10.575510103196828,10.341184700512716,10.169497885707267,10.031287481767675,9.81447276539351,9.621065972129587,9.586546463957744,9.51291061136188,9.431836004857402,0.2475149446645724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5665312727957703
1,Pd,CH2CH,4.8039,0.6121,2.134,2,0,1,3,0,0,55.36278144565834,23.613730575405963,21.14085993390411,18.410296190894964,17.74205874738423,15.647577913870895,14.471053159531115,13.609495764088203,13.339838182384412,13.0457907647507,12.327174905974235,12.12638946522166,11.850332263294993,11.523912482671006,11.427328683423884,11.003257788138962,10.638748855844119,10.501296738126653,10.391288454072036,10.218628601127216,10.117383797869149,9.933468380357427,9.638533779820877,9.566062379140767,9.472364001815194,9.435090556665992,0.23724772495555094,0.0,0.0,0.0,0.0,0.0,0.0,-0.08296751405098414,-0.5468631232451986
2,Pd,CH2CH2,4.8039,0.6121,2.134,2,0,1,4,0,0,55.06291917594597,23.04046364626645,21.686386178487574,18.692508098355766,17.561743791457037,15.566157583680756,14.737223225620852,13.771697309608935,13.327364667702366,13.079306523071587,12.284421191751733,12.164764997261155,11.999396935105915,11.925679230477956,11.252138616218089,10.955382954850831,10.754889748095362,10.583441474550568,10.318111557786557,10.257453433785095,10.012823790072051,9.984204070250398,9.76534807579138,9.547629242236733,9.47768591950841,9.402464341831287,0.3006870223491029,0.1823958404333954,0.0,0.0,0.0,0.0,0.0,-0.3144919897115999,-0.7180357537451356
3,Pd,CH2CHCO,4.8039,0.6121,2.134,3,1,2,3,1,0,94.49763356603178,53.74834715888013,26.187552184068128,21.539060432336587,18.71951691862944,17.585927551160058,15.481903953264705,14.750058926959015,14.631488310647324,13.577580523925038,13.240828045091712,13.053233655110303,12.285876448408196,12.074112820612333,12.067731903040796,11.565373549677837,11.401796195452306,10.907798914424019,10.57013511874125,10.471478005316248,10.29596115165274,10.275654773602536,10.048679510282096,9.875490457329551,9.795527870347431,9.486643151993212,9.461280131352686,9.419054691845881,0.2409512401541613,0.0,0.0,0.0,0.0,-0.12474162500728757,-0.5949747169973648
4,Pd,CH2CHCOOH,4.8039,0.6121,2.134,2,0,2,3,2,1,109.7687180044424,64.38248596223008,51.733120159612724,24.766139345882408,21.769422649307,18.481170446726164,17.748940433955898,15.561796347781804,14.775558603404395,13.82312064359565,13.326793751577265,13.094606560302124,12.217705617373849,12.161012618829346,12.085365754545276,12.005899618278567,11.59812293124575,11.250503720141444,10.93241577183226,10.727635665413821,10.57361762707758,10.300026536238052,10.251568725658675,10.01027890396614,9.957793876810603,9.733764542570183,9.555988057798977,9.480335457053474,9.40364180238762,0.2421379117419209,0.0,0.0,-0.12391619779164872,-0.44754273642703,-0.5945735754198245
5,Pd,CH3C,4.8039,0.6121,2.134,1,0,1,3,0,0,54.43167030605314,25.52524848161777,20.05692949497172,18.77894446548897,17.729204137093244,15.684677965570247,14.465838615243488,13.595845483150068,13.328919267745688,12.685827991309688,12.457028927086176,12.041130283818989,11.869304850169053,11.52921275109396,11.396383329443502,11.040464258726553,10.653839506505175,10.50837750524022,10.422812891553015,10.217869206758008,9.995841613294507,9.764603228199553,9.69693669756672,9.636877363664645,9.504525868453602,9.474483721810202,0.22502928511495984,0.224923232179154,0.0,0.0,0.0,0.0,0.0,0.0,-0.7805898298253993
6,Pd,CH3CCO,4.8039,0.6121,2.134,2,0,2,3,1,0,96.0243629948969,51.711321884742006,27.99518853561625,21.0469227885958,18.742958783935162,17.79617920784827,15.563700154334402,15.00721797475526,13.796427295586216,13.418535951456914,13.224827955975387,12.77483123326988,12.238883594471071,12.177919188182006,12.029376995276346,11.647810153845697,11.222102806703443,10.942436829428816,10.778876131524719,10.53544864423658,10.31708425297934,10.204524300554374,9.995902506043343,9.806836852260037,9.663427486483943,9.56718701131523,9.503208048818824,9.141933294413851,0.22289870796278832,0.21933012835529125,0.0,0.0,0.0,0.0,-0.7807008755354684
7,Pd,CH3CCOO,4.8039,0.6121,2.134,1,1,2,3,2,0,111.00933225826576,63.83806582156016,50.463714164469785,25.44886782792377,21.418718120836413,18.43034676705177,17.571290808495025,15.423761306532192,14.77154237200115,13.851578729388509,13.35441863841763,13.095847569469912,12.323989062431323,12.214206281340704,12.057898159828186,11.92380582110096,11.538623362370489,11.135630922989836,10.875018625576795,10.53895692938085,10.393754714576202,10.286928489607355,10.211631571279637,10.088947538814613,9.952039915718176,9.70050127420226,9.563250865969213,9.490742522895584,9.4001138122573,0.2202839742109345,0.2008792260747802,0.0,0.0,0.0,-0.7410319168941408
8,Pd,CH3CCOOH,4.8039,0.6121,2.134,1,1,2,3,2,1,109.85926101366577,64.2539864293583,50.432266975987126,26.08156388268821,21.477949594659613,18.57172810480472,17.73564295431585,15.459700231594407,14.698250802634847,13.95047992354458,13.413752470368154,13.092677330480823,12.42731121373743,12.194503332725438,12.105405918729994,11.872484677912784,11.585600754416662,11.298294016930184,10.936043815862758,10.611040289377398,10.567205846636176,10.299871763807854,10.18004784431814,10.087584106034504,9.84451093566476,9.750495351886713,9.576870848534652,9.514479790566648,9.447042595957466,0.22311677533868424,0.1977316713477118,0.0,0.0,-0.4455770896360943,-0.7476686361086758
9,Pd,CH3CH,4.8039,0.6121,2.134,1,0,1,4,0,0,53.97780512902085,25.065972634619236,20.912429343238824,18.6429560400127,17.753442808112762,15.65739095567419,14.579033810439515,13.885662980891688,13.47084883744084,12.686171287267811,12.439478359369776,12.120920435570344,11.739902689719967,11.636157560316713,11.287541525804464,11.200560150690908,10.636309122292325,10.537460535758237,10.280393805039868,10.232158354851915,10.084773624249172,9.92265365534176,9.714118738094301,9.664977648041136,9.538592935514057,9.419032894768355,0.2253909085952173,0.22162503649052212,0.0,0.0,0.0,0.0,0.0,-0.08788755692569697,-0.7837133512051184
10,Pd,CH3CH2,4.8039,0.6121,2.134,1,0,1,5,0,0,53.51980435338304,24.441023425070075,21.850120301601343,18.634534657063913,17.58014480641083,15.452500602163775,14.744863824655189,13.870407317122236,13.386251740243098,13.0591053237094,12.310912292222175,12.209177314644787,12.084635524847725,11.907616508801654,11.538070227913456,10.937875672389962,10.635302513615539,10.568031709441076,10.309538019644906,10.298700438497464,10.077700324251305,10.002187794039617,9.806732952059763,9.542533672171013,9.502993865741027,9.452790887545264,0.2742068378560404,0.21705972074777374,0.17620643645088346,0.0,0.0,0.0,0.0,-0.3876969129668459,-0.8411712522407947
11,Pd,CH3CH2CO,4.8039,0.6121,2.134,1,1,2,5,1,0,94.01785861549757,50.6916789922871,28.128493292848702,21.701428209617767,18.99024611996317,17.864429391575968,16.319089692286273,15.786390338086449,14.622395462882011,13.747758695171266,13.160531040800395,12.804341993054097,12.456263588085266,12.164554282257578,12.059187806873286,11.572023768531787,11.207199526378584,11.000543647489064,10.709946097644076,10.392645379726924,10.265298640213718,10.205057623467283,10.148066326511348,9.894183481995015,9.683825330185636,9.617854477427908,9.559514040908669,9.365339493656263,0.2672757311339368,0.22291865882971512,0.16946206191901247,0.0,0.0,-0.3976501134092225,-0.8611908755638142
12,Pd,CH3CH2COO,4.8039,0.6121,2.134,0,2,2,5,2,0,110.39326319987423,64.38248835471373,49.850006121422474,25.551882567588464,21.97090926841276,18.893097109819788,17.869640325059077,15.610002568849296,14.861956494882564,13.937408349048097,13.406041676758079,12.842960441095634,12.365999602317734,12.348579865665794,12.12082581104553,11.667535015088966,11.614294668417726,11.338476006498766,10.704224463326105,10.62671017775249,10.449244266955473,10.388559428626733,10.212576129567863,10.150243351441091,9.972157297787117,9.645826342015305,9.597162877120564,9.478650888533464,9.4186768267326,0.2670441147473905,0.2236557003567854,0.16744624651580506,0.0,-0.4044863512759495,-0.8694036686184609
13,Pd,CH3CH2COOH,4.8039,0.6121,2.134,0,0,2,5,2,1,109.98637208336207,64.27714160660432,50.038401354453256,25.80183576564589,22.219681906106963,18.884600531821498,17.907035122156522,15.598714207593286,14.859867570081143,14.02964024702368,13.437829872355302,12.85527209873499,12.460631901609515,12.351515734796493,12.268763947415545,11.69678657635198,11.626586046879446,11.34733060844334,10.71270850959174,10.658246255345476,10.531458947353409,10.413268921284761,10.215073891009569,10.197483821854131,9.987032630336707,9.651675661063207,9.643857797845916,9.514834298405184,9.430176978544107,0.26431326295370483,0.22203196988759968,0.16564647573462904,-0.3702342344832783,-0.4633682755275648,-0.8685585544914409
14,Pd,CH3CH3,4.8039,0.6121,2.134,0,0,1,6,0,0,52.9211400628263,24.543273185429392,22.164530300423113,18.659699119200074,17.89042497619761,15.56564162675249,14.822542414565566,13.987318848318514,13.404883674423358,13.116167178675724,12.336380268562438,12.185742451974688,12.066519166666856,11.98984195881026,11.273928709520275,10.955168180124009,10.76823874332158,10.618908959768813,10.369675950065707,10.307163451197523,10.023471363138066,9.994232601744004,9.784089633646516,9.591759226488131,9.523091932795536,9.442841690488287,0.2710549795740167,0.26025815965984644,0.17114917503021326,0.16828702509522794,0.0,0.0,0.0,-0.5625956666429728,-0.9526684487446404
15,Pd,CH3CHCO,4.8039,0.6121,2.134,2,0,2,4,1,0,95.94490066493887,51.289399789278505,27.42263135892931,21.526348167337318,18.68925816909561,17.868573615136466,15.56086262310286,14.903344707667616,14.582637370969305,13.650255946834946,13.079565781442255,12.917184971516988,12.274488353647387,12.12078229480088,11.973263184338606,11.86157286003367,11.220520941123397,10.94645341730552,10.740438811671547,10.556655665134699,10.274800672968187,10.22196740088531,10.012405466184497,9.963945971524293,9.72045562621188,9.531733745911394,9.458799134710574,9.206262402858613,0.22404904533227574,0.22177898197545948,0.0,0.0,0.0,-0.1249383719779921,-0.8034379525572519
