,0,1,2,3,4,c_m,o_m,c_c,c_h,c_o,o_h,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Pd,CH2C,4.8039,0.6121,2.134,2,0,1,2,0,0,50.813533767947256,24.967587910595004,15.334339589141832,14.501966330278108,14.291859099987276,13.61239060576322,13.363970771512268,13.06622987899496,12.872516946946766,12.74414919120872,12.570548271770509,12.538246235095118,12.464035819502245,12.410154339293198,12.236214255032294,12.03981718693771,11.989947089513448,11.931049349289026,11.821153917998586,11.734010554115109,11.561175228625086,11.438724617169385,11.41773450174956,11.399748885926972,11.356732395778048,11.334738913553592,0.3595808997070535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5099956543358523
1,Pd,CH2CH,4.8039,0.6121,2.134,2,0,1,3,0,0,49.286743134306825,26.731824544310264,15.410319771924748,14.571582594642427,14.271093779630034,13.640946868452726,13.288454558201373,13.161295465080773,12.902381074695773,12.841498712981386,12.60788250137102,12.542364085972926,12.401623814078755,12.300054986161088,12.216774239923051,12.092779719524454,11.966894993075973,11.877246328526562,11.82975684296869,11.736709318906607,11.686244242748153,11.472388227455838,11.429714931320564,11.36781534875931,11.350913034396493,11.30724169676457,0.3521315684491973,0.0,0.0,0.0,0.0,0.0,0.0,-0.01108702842150586,-0.471428457111127
2,Pd,CH2CH2,4.8039,0.6121,2.134,2,0,1,4,0,0,49.47365233741553,26.803517033902697,15.482492279047902,14.548164205920518,14.272312618296304,13.606075518620287,13.346879195857166,13.251699875572655,12.902428087165394,12.803542438610856,12.581353565097249,12.541581083520867,12.453560104463696,12.434549571736136,12.222606347437177,12.044479949482653,11.992534666262214,11.921811626375435,11.851850793926562,11.772084121648692,11.558072288906025,11.528770955969886,11.414652531206825,11.38179187401227,11.371231450165052,11.321999918063915,0.3894736994952839,0.3217065973014666,0.0,0.0,0.0,0.0,0.0,-0.2944868702988474,-0.6382269660850877
3,Pd,CH2CHCO,4.8039,0.6121,2.134,3,1,2,3,1,0,86.59625673570092,50.45359828264824,30.09820001975615,19.423619102362245,15.374950111539592,14.458978499460411,14.243695092108435,13.580432770599305,13.32328339931308,13.213235478734312,12.883809381500097,12.821060704642552,12.59341084148923,12.513418636564912,12.478903720310754,12.35921457744852,12.253445742478936,12.038036154825658,11.96023696107547,11.893281080188098,11.851411440796314,11.740163640352844,11.565384382393505,11.511780825910947,11.429175598604205,11.405375864383116,11.351756944343796,11.328389236415214,0.3549047069840359,0.0,0.0,0.0,0.0,-0.04820432410123957,-0.5142447904969186
4,Pd,CH2CHCOOH,4.8039,0.6121,2.134,2,0,2,3,2,1,95.77598176641308,69.6817557169792,49.17827459020254,28.881186973199977,17.221289334550328,15.479590559615149,14.50957507873142,14.288580840982863,13.609645675727286,13.350706586377045,13.245894319642478,12.894600289872105,12.807851518666306,12.59122278473944,12.540280996983894,12.449659673380289,12.38860830106329,12.220576260915758,12.038176444691803,11.9852796401611,11.923057545931695,11.852895881792994,11.7661539162127,11.566656550913017,11.518570324254501,11.411410641171855,11.398419503379321,11.380691155016885,11.322084336761256,0.3555536767814084,0.0,0.0,-0.05355508450971352,-0.4919511801439717,-0.5350690823144787
5,Pd,CH3C,4.8039,0.6121,2.134,1,0,1,3,0,0,48.392048728975716,27.829818692305626,15.296084118987908,14.583823441866743,14.268073289265274,13.643866236386456,13.286316362279713,13.091245874630928,12.901972242004565,12.757132305715224,12.631688826711507,12.535508691832216,12.401239500262509,12.309501645730732,12.23059205051917,12.107201568364045,11.974350916891536,11.875569220742856,11.820733987949145,11.736558486432758,11.583981604138277,11.446215462580366,11.430269509313753,11.402030913511839,11.358738722405207,11.35161240758926,0.34030472713583737,0.3401663761008513,0.0,0.0,0.0,0.0,0.0,0.0,-0.7644850115333097
6,Pd,CH3CCO,4.8039,0.6121,2.134,2,0,2,3,1,0,88.65633081845871,48.651932157379676,30.980684646589907,18.290606508583483,15.384485964796555,14.462775763535385,14.286532729073766,13.601583753048176,13.335738047750256,13.153841510225911,12.881520255215044,12.792590218893821,12.578642466630368,12.557877736538355,12.453466042807047,12.365298864369562,12.218153792840779,12.043046690386404,11.996681500664158,11.916321197499016,11.801528526243185,11.754354888158922,11.55587053019912,11.458994234210136,11.416345412668429,11.386777871603039,11.36778427123025,11.272463177471359,0.3396019430421013,0.3378052726720367,0.0,0.0,0.0,0.0,-0.7626759744523659
7,Pd,CH3CCOO,4.8039,0.6121,2.134,1,1,2,3,2,0,97.24466538022641,68.8638390794126,47.72424040019114,29.23932692438088,16.893778118789964,15.323359457551227,14.473058773455904,14.234041819798405,13.584606608246546,13.33001411603282,13.15661365621683,12.87948900793128,12.833978599808164,12.596991621051641,12.526374261980386,12.461683769913485,12.35242364678823,12.255949900442006,12.039927786074704,11.95453391534859,11.922436124753293,11.847281797159955,11.736752045729554,11.576718364473136,11.540552341980758,11.43296221344893,11.399911635319915,11.358973851151285,11.314260004448789,0.33594558627811605,0.3311263309006493,0.0,0.0,0.0,-0.7121616011421986
8,Pd,CH3CCOOH,4.8039,0.6121,2.134,1,1,2,3,2,1,95.74668778330783,69.44537005836834,47.88406309947006,30.089576592697302,17.69632085668257,15.350038137203699,14.530037044951403,14.24381601884235,13.583174244296565,13.305615715877881,13.13517806016531,12.855938711005928,12.809016917280722,12.592376760102447,12.54308126825796,12.478319246276914,12.387204127651064,12.263937284025186,12.050208731221927,11.98145654563096,11.927707356704516,11.810472105765538,11.749897387808472,11.577901487225054,11.50029378142432,11.450027086108895,11.410941757969539,11.369196366200487,11.350488129797508,0.33845211019451193,0.32870493018186064,0.0,0.0,-0.5108838685670534,-0.7209602959869826
9,Pd,CH3CH,4.8039,0.6121,2.134,1,0,1,4,0,0,48.24684182352597,28.06676997190987,15.408233600571586,14.611324492987391,14.25655473902843,13.641261020818872,13.331358438593648,13.154430591472227,13.067776609097171,12.702423684191107,12.614301405572956,12.541474624680223,12.34296723815185,12.333179713298627,12.137112736179015,12.10559392661568,11.968730474938233,11.948821634327777,11.797540524548024,11.745351098013652,11.695589129073285,11.481807580317776,11.4653611433304,11.418337190187467,11.334737262965875,11.32083568600986,0.34143308251701904,0.3368398810433165,0.00029084679029490264,0.0,0.0,0.0,0.0,0.0,-0.7551192516610709
10,Pd,CH3CH2,4.8039,0.6121,2.134,1,0,1,5,0,0,48.18779207985794,28.380195195187827,15.52095209407521,14.528350693892975,14.246599322891354,13.581183843996044,13.324596719370053,13.258112689522651,12.908328375517385,12.818414061973565,12.605874083918948,12.544892908959039,12.469094419008824,12.426387995491408,12.278934834360404,12.043978498469887,11.974859193726015,11.929816905831222,11.853790937961804,11.756879680615151,11.584829910958021,11.521400903359005,11.431138701995316,11.409572299805836,11.37137919919109,11.348619321907773,0.3696152756896039,0.33567218112697783,0.31425753836341924,0.0,0.0,0.0,0.0,-0.3644209268986014,-0.7989380410294558
11,Pd,CH3CH2CO,4.8039,0.6121,2.134,1,1,2,5,1,0,85.93280571832932,48.25850028772085,31.514883663555178,21.616246883135325,15.40945259699276,14.647633266887913,14.200744393899754,13.688167210012065,13.356539020175846,13.217876208700066,12.885591060398648,12.761424017833257,12.617375262827034,12.534219935119445,12.48815843343102,12.285423699211442,12.12361719696471,12.0843835458207,12.032185875442124,11.876122451020189,11.780208131974444,11.726967364663254,11.69841406124272,11.474686983115964,11.439675049422982,11.38034581659193,11.366648614561925,11.316514174055822,0.3634176959032709,0.3380791940753473,0.30884525264701834,0.0,0.0,-0.3601265179413318,-0.8280657294580607
12,Pd,CH3CH2COO,4.8039,0.6121,2.134,0,2,2,5,2,0,96.4784819833437,69.28754849086373,47.67999782700185,29.877180118691264,17.376701808445972,15.49699529533233,14.628282200230279,14.313829264876436,13.623871780736371,13.410217910598538,13.174459641093597,12.902621925210733,12.748452981474134,12.596854132762767,12.563681245504641,12.525708772476534,12.312066520537114,12.184208561301027,11.993650356280275,11.98899222188368,11.888294435449163,11.780855998437726,11.761687803610409,11.705086303022025,11.485865322593249,11.434628376116777,11.358288160333936,11.34414987403268,11.330862853842039,0.3591474235084512,0.33886754148745585,0.3053821950358841,0.0,-0.3698904619602229,-0.8333733260111178
13,Pd,CH3CH2COOH,4.8039,0.6121,2.134,0,0,2,5,2,1,96.41121779654593,69.52320974151533,47.89262210580765,30.159360386572498,17.428075135317954,15.570971836654037,14.621386034049676,14.303564555586872,13.615114755742814,13.417439444496159,13.247575055205342,12.919738773009069,12.74384700299746,12.594690572405105,12.57806601403132,12.538154010481975,12.32095589244551,12.189315326721337,11.999308200705789,11.998001043224356,11.899904402897358,11.783465352675721,11.764260633508231,11.7197742451066,11.49498680598831,11.438007805073214,11.37184653276365,11.355973297661595,11.337494296008938,0.3581573537853614,0.3375494349229211,0.3049285305728606,-0.3392530142428372,-0.5141577848829341,-0.8318960372120601
14,Pd,CH3CH3,4.8039,0.6121,2.134,0,0,1,6,0,0,47.9909321185052,28.870389362873077,15.560641860834071,14.532538649879513,14.31366140137826,13.600791524911635,13.374496820678413,13.274800477681232,12.915977383361886,12.81146020668415,12.592191336773595,12.551031909707167,12.460621808726158,12.448152925684342,12.235394870740723,12.044610793133568,11.99347728671382,11.938874208275235,11.872318602385574,11.78277175969794,11.568729232100706,11.51981077199611,11.424976071366274,11.396826807919778,11.39397045276325,11.338785859849276,0.3639905966661737,0.3618739369917737,0.30959582514324296,0.3084399077255632,0.0,0.0,0.0,-0.5807423810542678,-0.9092314909967584
15,Pd,CH3CHCO,4.8039,0.6121,2.134,2,0,2,4,1,0,88.81851336358265,48.34074020926057,30.769449878184943,18.937200371857408,15.429877137898323,14.54397528982567,14.262069607930535,13.604856713215446,13.34229082356859,13.204987467835634,12.879683951898734,12.80267424188303,12.580397856723339,12.529414521479339,12.45339994744055,12.4233303767254,12.209688760934448,12.043330951114815,11.994104245846607,11.91155241784743,11.848374101798852,11.755517782034161,11.558479348057833,11.514872103741837,11.41615611944359,11.381859578207226,11.349349107735168,11.269548240067842,0.3404530305816477,0.33805469574381186,0.0,0.0,0.0,-0.03862371330115759,-0.778617710831645
