,0,1,2,3,4,c_m,o_m,c_c,c_h,c_o,o_h,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,Pd,CH2C,4.8039,0.6121,2.134,2,0,1,2,0,0,13.56363380694808,0.0,0.0,4.590241989464602,4.584683357766917,0.5983405235471033,0.5975103340492088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Pd,CH2CH,4.8039,0.6121,2.134,2,0,1,3,0,0,11.870932952392904,0.0,0.0,4.499738646590723,4.499585678395066,4.471430151519413,0.5822660006933598,0.5806705333312757,0.5306601617458547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Pd,CH2CH2,4.8039,0.6121,2.134,2,0,1,4,0,0,11.972481786880673,0.0,0.0,4.566258371666356,4.555962405967239,4.552686999423448,4.5478482627833134,0.5863240677166831,0.5863179910827354,0.585436401083335,0.5849409554056468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Pd,CH2CHCO,4.8039,0.6121,2.134,3,1,2,3,1,0,12.082696334782414,11.690850674393607,2.213016710188417,4.588717121056703,4.55100495418028,4.527424088171401,0.605181319361266,0.587915258685872,0.5850129815710929,0.5667379327268908,0.2759988540403804,0.14267455748378327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.489753940297227,3.3438409449000286,0.9855239490804928,0.0,0.0,0.0,0.3978079594812514,0.14035098414574515,0.0876447642667583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pd,CH2CHCOOH,4.8039,0.6121,2.134,2,0,2,3,2,1,11.72634291686068,11.369723535899176,2.326342367831585,4.5883625568211714,4.572632200095749,4.551113263294298,0.8847374030113667,0.5962981229060788,0.5906474267971711,0.5858954422030925,0.5740001933499935,0.3344485965964401,0.18397378161160385,0.1543192507367966,0.07348716926041743,0.0,0.0,0.0,0.0,0.0,0.0,24.61704075466353,19.30006419364109,3.6145257412457967,3.4098924375885735,1.9216213135702096,1.0134209848209352,8.488485946831165,0.6643603719015073,0.5144639654661514,0.44827720928221704,0.21718398510544965,0.1425471083328361,0.12918395986454514,0.09891306949828882,0.0,0.0,0.0,0.0,5.506115855990025
5,Pd,CH3C,4.8039,0.6121,2.134,1,0,1,3,0,0,10.924255530582476,0.0,0.0,4.495740960969077,4.492489382196112,4.4846579456856865,0.6162637806867858,0.6132364637755914,0.6103903623859472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Pd,CH3CCO,4.8039,0.6121,2.134,2,0,2,3,1,0,11.803489836940491,10.496067266825207,2.230935997864409,4.5074002031593166,4.48643984791067,4.4861193687768495,0.6048874425884356,0.6046992057858729,0.5819943197769248,0.2767887806414198,0.26812109258396283,0.14389890369512362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.114360078269783,3.222749864143944,1.7095543485133058,0.0,0.0,0.0,0.2953418988077863,0.2773481416614956,0.1149323555359108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Pd,CH3CCOO,4.8039,0.6121,2.134,1,1,2,3,2,0,10.549220099800092,10.124806595125552,2.2746077186137192,4.498323765117063,4.483836983987426,4.280818950940178,0.6033188081723707,0.6024783578648746,0.5416311950456062,0.2907608665871119,0.28338397730938564,0.13717327097694582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.70449805514696,21.17189956499669,3.5824367917853106,3.1970639444098854,2.459157185844557,0.9192295452948318,0.4451500595845129,0.4327223772860588,0.14461057243267927,0.12593322032547902,0.12325427767418355,0.07898778660891441,0.0,0.0,0.0,0.0,0.0,0.0,5.88049474462141
8,Pd,CH3CCOOH,4.8039,0.6121,2.134,1,1,2,3,2,1,11.264166084395015,10.364710596275543,2.3482600972593866,4.489874206878254,4.489684598916421,4.3340610980718575,0.8915256494890681,0.5906172438623614,0.5890914957527286,0.5504880440319033,0.2862017767254008,0.2854722266910232,0.1818173024106503,0.14298377883533733,0.1272287601426109,0.0,0.0,0.0,0.0,0.0,0.0,24.258363259410945,19.32796044324288,3.5292978600962472,3.2604912708267997,2.6261915078607627,0.9491517131506778,8.47047050289853,0.7326292587618468,0.4783805464152978,0.4593494303238341,0.1519493221175434,0.12942595094898598,0.12721420916511686,0.08108273868174627,0.0,0.0,0.0,0.0,5.787516716038076
9,Pd,CH3CH,4.8039,0.6121,2.134,1,0,1,4,0,0,10.707527143909838,0.0,0.0,4.481265113354907,4.452579545684387,4.45172727827066,4.371946307408563,0.6143711865594031,0.6140644285805941,0.5916269385363729,0.5691115569975305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
