,0,1,2,3,4,c_m,o_m,c_c,c_h,c_o,o_h,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,Pd,CH2C,4.8039,0.6121,2.134,2,0,1,2,0,0,7.075521033686976,0.0,0.0,3.839651446527101,3.8319050895736377,0.12867075865132552,0.12837334801750622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Pd,CH2CH,4.8039,0.6121,2.134,2,0,1,3,0,0,5.665954547636418,0.0,0.0,3.7143085911577467,3.7140981475855046,3.675444913704972,0.12296123582806595,0.12240020530582126,0.105339998582696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Pd,CH2CH2,4.8039,0.6121,2.134,2,0,1,4,0,0,5.746966177946413,0.0,0.0,3.8062733027439313,3.7919801279520584,3.787437619053928,3.7807309863230847,0.1243928359758616,0.12439068731450913,0.12407911971266535,0.12390415872008448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Pd,CH2CHCO,4.8039,0.6121,2.134,3,1,2,3,1,0,5.835410791612732,5.523425768940044,0.3446985751594477,3.8375258088365753,3.7851057152685534,3.7524748920882423,0.13113190068692349,0.1249559823282957,0.12392958780440712,0.11754467761882866,0.03543327524568515,0.011798045230026966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63675186048738,0.5661287285751059,0.07389546945557726,0.0,0.0,0.0,0.0537934158572849,0.009476161327475544,0.004323312588393246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pd,CH2CHCOOH,4.8039,0.6121,2.134,2,0,2,3,2,1,5.551401646528552,5.272883472654488,0.3746172026130859,3.837031620474361,3.8151324230246164,3.785255852327226,0.24693907259754386,0.12793957492536634,0.12592530947382988,0.12424131297406275,0.12006577566281634,0.04880318092040365,0.018022943675941608,0.013446193077360316,0.003904676248800719,0.0,0.0,0.0,0.0,0.0,0.0,15.772441168851552,10.514059512898935,0.6445521257155452,0.5848892526835895,0.22488070122343454,0.07741450300409097,8.830603775892625,0.12645797058129396,0.08257811090984417,0.06564239850498317,0.01961792206408431,0.009724576451467357,0.008253173911179744,0.005288868966651664,0.0,0.0,0.0,0.0,1.0730556843092174
5,Pd,CH3C,4.8039,0.6121,2.134,1,0,1,3,0,0,4.933079144639341,0.0,0.0,3.7088104050501305,3.7043407741688776,3.693584507189827,0.1351585652581666,0.1340537963210663,0.1330184693551843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Pd,CH3CCO,4.8039,0.6121,2.134,2,0,2,3,1,0,5.612405611792285,4.615045725889731,0.3493629543721487,3.724854956816335,3.6960308023101636,3.695590782834461,0.13102578818694444,0.13095783803295047,0.122865629394953,0.03560245699257974,0.03376375968590632,0.011967266849253309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.528408069239852,0.5323740029209921,0.18505920627248368,0.0,0.0,0.0,0.032745260257463014,0.02948823479030756,0.006792200875202695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Pd,CH3CCOO,4.8039,0.6121,2.134,1,1,2,3,2,0,4.654062974394117,4.346198519754248,0.3608354354570594,3.712362272350248,3.692457663027581,3.418040996080732,0.13045996985171654,0.13015721615313025,0.10899467534566364,0.03864788723801027,0.037027522285190594,0.011049644974685668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.950703256774396,12.267956205457368,0.6350433938373321,0.5253209401949486,0.3392212032271223,0.06579796565600435,0.06488098009801026,0.061890254126344114,0.009960322889420763,0.00790995216710695,0.007631501784849187,0.0036352971477800014,0.0,0.0,0.0,0.0,0.0,0.0,1.1973922998713369
8,Pd,CH3CCOOH,4.8039,0.6121,2.134,1,1,2,3,2,1,5.1915464206630855,4.519186869116004,0.3805181093246819,3.700747510001357,3.7004870419337488,3.489186755973543,0.2501049211973438,0.12591458471516706,0.12537292409359754,0.1119813377790264,0.03764318617101525,0.03748339653632287,0.01767222299364874,0.011840692900037891,0.009747082859629058,0.0,0.0,0.0,0.0,0.0,0.0,15.391289262251988,10.539400026092267,0.6194216248445089,0.5428055065958467,0.3784860084476522,0.06940624809752056,8.799389988972239,0.14884940635146188,0.07315250338427293,0.06836680937390384,0.01081694496826775,0.008278956798812891,0.008044505990607298,0.0037974088419871687,0.0,0.0,0.0,0.0,1.1660050946686589
9,Pd,CH3CH,4.8039,0.6121,2.134,1,0,1,4,0,0,4.771046392145025,0.0,0.0,3.6889284284124586,3.649656387972349,3.6484921621883073,3.5401679489391453,0.13446746953871944,0.13435558792590294,0.1262735530135422,0.1183663279114147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
