,0,1,2,3,4,c_m,o_m,c_c,c_h,c_o,o_h,5,6,7,8,9,10,11,12,13,14,15
118,Ni,ch3ch3,4.65592,-0.17346,2.32863,0,0,1,6,0,0,48.69613319508832,28.320386538490332,0.34759665366644765,0.34741524318123457,0.2933596134386441,0.2931234293120273,0.0,0.0,0.0,-0.6113953862463085,-0.9704088880787912
119,Ni,ch3chco,4.65592,-0.17346,2.32863,2,0,2,4,1,0,85.89684108789713,49.34317000014456,31.813695105857633,19.294890192259768,0.32532731606226417,0.3212242537833885,0.0,0.0,0.0,-0.07066577478331272,-0.8334718631334972
120,Ni,ch3chcoo,4.65592,-0.17346,2.32863,1,2,2,4,2,0,96.54379666816672,68.14628773025275,48.2013650590435,29.640998378718947,17.33229738166812,0.32515718648929964,0.3195497279324072,0.0,0.0,-0.08550846682180399,-0.8162386275515916
121,Ni,ch3chcooh,4.65592,-0.17346,2.32863,1,0,2,4,2,1,97.51846403975784,68.43378281643571,48.03115511913593,29.908020381453444,16.980195031228238,0.3228416230013703,0.3212057079296785,0.0,-0.05235489677199984,-0.5437486826836241,-0.8118561015883566
122,Ni,chch,4.65592,-0.17346,2.32863,2,0,1,2,0,0,50.540914021980974,24.345772977436628,0.040709143697303496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2111857442631267
123,Ni,chchco,4.65592,-0.17346,2.32863,3,0,2,2,1,0,85.95063667741098,51.03561407455163,29.317387512439407,18.984003074084246,0.02918769043582555,0.0,0.0,0.0,0.0,0.0,-0.2258187108338964
124,Ni,chchcooh,4.65592,-0.17346,2.32863,2,0,2,2,2,1,97.79322019603012,68.4838580027739,49.539473995277184,27.678785067315612,16.215817822739172,0.12955505180001364,0.0,0.0,0.0,-0.17054828187489918,-0.5624568161628309
125,Ni,co,4.65592,-0.17346,2.32863,1,0,0,0,1,0,95.56818236208508,14.806617557151101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Ni,co2,4.65592,-0.17346,2.32863,0,0,0,0,2,0,104.32037557388234,68.59064131843161,10.980477746732475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Ni,cooh,4.65592,-0.17346,2.32863,1,0,0,0,2,1,95.72684403257864,68.39047653397597,20.795550853344988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5213767808533021
128,Ni,h2o,4.65592,-0.17346,2.32863,0,0,0,0,0,2,75.45248365658672,0.23655815510867706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1723470918851526
129,Ni,oh,4.65592,-0.17346,2.32863,0,1,0,0,0,1,74.53379595573583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.517101235925594
130,Re,CH2C,3.47529,-0.5845199999999999,1.6580000000000001,2,0,1,2,0,0,50.434472660641426,24.47502771394151,0.34092762452801645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5342176002590752
131,Re,CH2CH,3.47529,-0.5845199999999999,1.6580000000000001,2,0,1,3,0,0,49.80543380720421,25.487589774561407,0.34140697337227216,0.12062499980641962,0.0,0.0,0.0,0.0,0.0,0.0,-0.5388451560924837
132,Re,CH2CH2,3.47529,-0.5845199999999999,1.6580000000000001,2,0,1,4,0,0,49.245487074068144,26.52984238154165,0.36649564082409947,0.2982918580726889,0.0,0.0,0.0,0.0,0.0,-0.20719395416185274,-0.5167126014929178
133,Re,CH2CHCO,3.47529,-0.5845199999999999,1.6580000000000001,3,1,2,3,1,0,83.7110116792456,50.692897438739564,31.20563931084704,20.081237503797592,0.3353547515849743,0.0,0.0,0.0,0.0,-0.06580003562853873,-0.3693303304981164
134,Re,CH2CHCOOH,3.47529,-0.5845199999999999,1.6580000000000001,2,0,2,3,2,1,97.35886747884251,68.47181613677718,48.60479570352814,29.156404571750787,16.65555464451866,0.3353556997118869,0.0,0.0,-0.07182028540303785,-0.34886931223522016,-0.5543995995928336
135,Re,CH3C,3.47529,-0.5845199999999999,1.6580000000000001,1,0,1,3,0,0,48.3951736238481,26.958351873753944,0.3242852433156869,0.3227362873793105,0.0,0.0,0.0,0.0,0.0,0.0,-0.7843366294451691
136,Re,CH3CCO,3.47529,-0.5845199999999999,1.6580000000000001,2,0,2,3,1,0,85.30736638445835,49.3927794435031,31.938001268791954,19.117350885335146,0.3238611563979609,0.3220598392527261,0.0,0.0,0.0,0.0,-0.8104086596511756
137,Re,CH3CCOO,3.47529,-0.5845199999999999,1.6580000000000001,1,1,2,3,2,0,98.54346488223572,68.02491025534856,47.02922891700082,29.114330522485105,16.454118669216612,0.3268362460708781,0.31291982298865983,0.0,0.0,0.0,-0.6981042774479008
138,Re,CH3CCOOH,3.47529,-0.5845199999999999,1.6580000000000001,1,1,2,3,2,1,97.00228859059135,68.34639965298878,47.65200491011626,30.318277519179034,16.922971791534295,0.32673557139344306,0.31131401763605265,0.0,0.0,-0.5519864967392678,-0.7203005188016994
139,Re,CH3CH,3.47529,-0.5845199999999999,1.6580000000000001,1,0,1,4,0,0,48.03889192689606,27.634576220647308,0.3324989827503921,0.32198637663229124,0.1884186145454008,0.0,0.0,0.0,0.0,0.0,-0.8001617226195502
140,Re,CH3CH2,3.47529,-0.5845199999999999,1.6580000000000001,1,0,1,5,0,0,48.127839734397824,28.043190927119127,0.36920333057796595,0.31745422773666904,0.2860953664121254,0.0,0.0,0.0,0.0,-0.2024269868310372,-0.7251462005608004
141,Re,CH3CH2CO,3.47529,-0.5845199999999999,1.6580000000000001,1,1,2,5,1,0,85.7110772993611,48.583378595760664,31.256987915125762,21.350548575718555,0.34945048056056865,0.32213807989915844,0.29418403866783543,0.0,0.0,-0.4047188621037461,-0.8720358049019811
142,Re,CH3CH2COO,3.47529,-0.5845199999999999,1.6580000000000001,0,2,2,5,2,0,98.46372206087513,67.96065950329987,47.841042098124866,29.463011618911338,16.689621089769002,0.3431268997614022,0.3226364605602885,0.2893886668994736,0.0,-0.3901781809405556,-0.8753251793625655
143,Re,CH3CH2COOH,3.47529,-0.5845199999999999,1.6580000000000001,0,0,2,5,2,1,98.45162979832908,68.46187438174435,47.89168953049421,29.56238353404633,16.8878039780422,0.3456665485901661,0.3219814596777993,0.2913581749827613,-0.3290970903496245,-0.4062771252818009,-0.8713081523772532
144,Re,CH3CH3,3.47529,-0.5845199999999999,1.6580000000000001,0,0,1,6,0,0,48.644054387712835,28.366844766674266,0.3481702355054004,0.3471100157341608,0.29391917222602343,0.29314893660469843,0.0,0.0,0.0,-0.6106662551734611,-0.9663708604319812
145,Re,CH3CHCO,3.47529,-0.5845199999999999,1.6580000000000001,2,0,2,4,1,0,83.56535112960155,49.926697921053886,32.8501960920007,20.0173793255173,0.3246337935456589,0.3204684010719149,0.0,0.0,0.0,-0.07946995346218491,-0.8342463912407729
146,Re,CH3CHCOO,3.47529,-0.5845199999999999,1.6580000000000001,1,2,2,4,2,0,95.77785324522092,68.0562250077901,48.19082739346147,30.23523384438042,17.59509544073652,0.32212063868166807,0.32186002076194625,0.0,0.0,-0.08854689203672103,-0.8029636610979658
147,Re,CH3CHCOOH,3.47529,-0.5845199999999999,1.6580000000000001,1,0,2,4,2,1,95.04157230651839,68.91845130129751,48.49283093389972,30.722826186302232,17.682409099314267,0.3234247308179338,0.32145110026176416,0.0,-0.09528166578421583,-0.497328772127697,-0.8026501826014831
148,Re,CHCH,3.47529,-0.5845199999999999,1.6580000000000001,2,0,1,2,0,0,49.57097503617641,25.308809454113234,0.03159185894129537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19516595037901988
149,Re,CHCHCO,3.47529,-0.5845199999999999,1.6580000000000001,3,0,2,2,1,0,83.537890905211,50.91838183297997,30.84345437568137,19.904370053369867,0.07103624110417807,0.0,0.0,0.0,0.0,0.0,-0.1841230902582184
150,Re,CHCHCOOH,3.47529,-0.5845199999999999,1.6580000000000001,2,0,2,2,2,1,97.7045670193358,68.38516161536201,48.85378406417171,28.302430590381874,16.442117089904638,0.13529387869837256,0.0,0.0,0.0,-0.1600951986563119,-0.5555540212997646
151,Re,CO,3.47529,-0.5845199999999999,1.6580000000000001,1,0,0,0,1,0,88.16560555049799,22.2091943687382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Re,CO2,3.47529,-0.5845199999999999,1.6580000000000001,0,0,0,0,2,0,98.00079170517112,68.41272718302206,17.47797575085326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Re,COOH,3.47529,-0.5845199999999999,1.6580000000000001,1,0,0,0,2,1,95.13654082810731,68.22899629236203,21.5327825170468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5068249984698241
154,Re,H2O,3.47529,-0.5845199999999999,1.6580000000000001,0,0,0,0,0,2,75.45005246598731,0.2400783819374063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173436128114446
155,Re,OH,3.47529,-0.5845199999999999,1.6580000000000001,0,1,0,0,0,1,74.5352800380318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5185853182215681
156,Ag,ch2c,6.82805595,0.57160595,5.62443,2,0,1,2,0,0,52.50618065459383,22.41142084527809,0.3431707215686867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5445618225887301
157,Ag,ch2ch,6.82805595,0.57160595,5.62443,2,0,1,3,0,0,52.297983024127895,23.21270458520484,0.34415736444333034,0.0,0.0,0.0,0.0,0.0,0.0,-0.03376602714818038,-0.6048685477759895
158,Ag,ch2ch2,6.82805595,0.57160595,5.62443,2,0,1,4,0,0,52.77344711016259,23.40256088565209,0.3750691372782768,0.31214130640084997,0.0,0.0,0.0,0.0,0.0,-0.3031447022539777,-0.843863338387967
159,Ag,ch2chco,6.82805595,0.57160595,5.62443,3,1,2,3,1,0,88.43062370342722,52.76392158576521,27.06321902675796,17.704978118982552,0.3469080704273609,0.0,0.0,0.0,0.0,-0.05671782313725125,-0.6619223641350136
160,Ag,ch2chcooh,6.82805595,0.57160595,5.62443,2,0,2,3,2,1,98.7057575813077,68.73928172115436,51.99698887625498,25.477194840105,15.569759561068953,0.3472372733242501,0.0,0.0,-0.06991729925258433,-0.4716200659975416,-0.6869774500669453
161,Ag,ch3c,6.82805595,0.57160595,5.62443,1,0,1,3,0,0,48.58274806063295,26.770538032596956,0.3214836001045684,0.32138401278022044,0.0,0.0,0.0,0.0,0.0,0.0,-0.7799433072628398
162,Ag,ch3cco,6.82805595,0.57160595,5.62443,2,0,2,3,1,0,91.38795497960423,49.45680903664972,31.39718197963397,13.503725417655392,0.3240795131315212,0.3167828946807897,0.0,0.0,0.0,0.0,-0.7955235032673184
163,Ag,ch3ccoo,6.82805595,0.57160595,5.62443,1,1,2,3,2,0,98.66646188588244,68.12634772333317,48.00734977217494,28.440478178254708,16.009170233010323,0.32849877878193784,0.3171649221476586,0.0,0.0,0.0,-0.7877664556868342
164,Ag,ch3ccooh,6.82805595,0.57160595,5.62443,1,1,2,3,2,1,97.00447726559,68.46424202223739,47.86592493722462,30.14465025435936,16.80265582691232,0.320415231800545,0.3183399946722218,0.0,0.0,-0.5441665357186254,-0.768833959179385
165,Ag,ch3ch,6.82805595,0.57160595,5.62443,1,0,1,4,0,0,48.4840884136997,27.415798872760142,0.3257407598465552,0.31822285857904603,0.0,0.0,0.0,0.0,0.0,-0.04023459902159146,-0.7874059070119726
166,Ag,ch3ch2,6.82805595,0.57160595,5.62443,1,0,1,5,0,0,48.58563456879237,27.91279611653996,0.34949046810533424,0.3210899417768041,0.2954919391463841,0.0,0.0,0.0,0.0,-0.4016074041963564,-0.8466852313125659
167,Ag,ch3ch2co,6.82805595,0.57160595,5.62443,1,1,2,5,1,0,89.76943880656665,48.2505700041311,30.219750348321853,18.643689659795943,0.3425795070056746,0.3232632982338326,0.28992514549371257,0.0,0.0,-0.3757798819286186,-0.8724265695320991
168,Ag,ch3ch2coo,6.82805595,0.57160595,5.62443,0,2,2,5,2,0,98.66318895376169,68.14361868469406,47.76093438540109,29.25854638522084,16.588299849621418,0.3428263456542515,0.3235165962331608,0.28906794523495266,0.0,-0.3916451066845635,-0.8706490012384529
169,Ag,ch3ch2cooh,6.82805595,0.57160595,5.62443,0,0,2,5,2,1,98.53535326423996,68.70040993029232,47.92593332781372,29.54776425369629,16.740417016351646,0.3426437740281701,0.32204000184460946,0.2889563912478144,-0.3762666486723693,-0.5454553395020886,-0.8740909334415945
170,Ag,ch3ch3,6.82805595,0.57160595,5.62443,0,0,1,6,0,0,48.617055450953686,28.404890041915003,0.3476283880181145,0.3474537675250302,0.2934331682690157,0.2933310604237665,0.0,0.0,0.0,-0.6164498810314321,-0.9711315972212724
171,Ag,ch3chco,6.82805595,0.57160595,5.62443,2,0,2,4,1,0,92.14414969193301,49.72683648390443,31.16612900768969,13.393819412383973,0.322853804072802,0.32069882360692986,0.0,0.0,0.0,-0.13998317429040552,-0.8434937312122548
172,Ag,ch3chcoo,6.82805595,0.57160595,5.62443,1,2,2,4,2,0,97.24216735511156,68.0367519200093,48.19812991789852,29.547147088419727,16.855840080310987,0.3243077768296839,0.3188896103826642,0.0,0.0,-0.0945472908150964,-0.8209814202489133
173,Ag,ch3chcooh,6.82805595,0.57160595,5.62443,1,0,2,4,2,1,97.35417220492388,68.58482126891037,48.117752029036566,30.0341869401475,16.822591677819506,0.3212900686084769,0.3205833972809448,0.0,-0.08281764455058123,-0.5441965382411749,-0.8206783660369669
174,Ag,chch,6.82805595,0.57160595,5.62443,2,0,1,2,0,0,52.946197295478676,22.019337973063408,0.04344891635517012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.292773786045357
175,Ag,chchco,6.82805595,0.57160595,5.62443,3,0,2,2,1,0,89.70239660405615,51.924154732468146,26.653964520253172,17.03245449255841,0.0414198697777073,0.0,0.0,0.0,0.0,0.0,-0.2633799010254623
176,Ag,chchcooh,6.82805595,0.57160595,5.62443,2,0,2,2,2,1,98.23527417421371,68.59493072656556,51.162949838803385,26.19893183152245,15.680086208692437,0.045478953736301904,0.0,0.0,0.0,-0.2567849077276069,-0.5531617879078744
177,Ag,co,6.82805595,0.57160595,5.62443,1,0,0,0,1,0,91.74844295158165,18.62635696765453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Ag,co2,6.82805595,0.57160595,5.62443,0,0,0,0,2,0,104.29683579894821,68.59525641806364,10.999402422034578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Ag,cooh,6.82805595,0.57160595,5.62443,1,0,0,0,2,1,96.41415469843369,68.48197436913813,19.981810005483545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4864444340088774
180,Ag,h2o,6.82805595,0.57160595,5.62443,0,0,0,0,0,2,75.49854615363327,0.2290142495388533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.210865683361878
181,Ag,oh,6.82805595,0.57160595,5.62443,0,1,0,0,0,1,74.53028702569951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5135923058892664
182,Cu,ch2c,5.93481697,0.04321697,4.10581,2,0,1,2,0,0,52.1694021662599,22.752438687035816,0.3439640123985171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5495944668423911
183,Cu,ch2ch,5.93481697,0.04321697,4.10581,2,0,1,3,0,0,51.97462517419982,23.49062324421053,0.3455604839958808,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011295614447632278,-0.5934689421094838
184,Cu,ch2ch2,5.93481697,0.04321697,4.10581,2,0,1,4,0,0,51.82799100651801,24.318811231603643,0.3741898347406312,0.3123271639366209,0.0,0.0,0.0,0.0,0.0,-0.31625468938309337,-0.8008541485639431
185,Cu,ch2chco,5.93481697,0.04321697,4.10581,3,1,2,3,1,0,87.1468411197868,52.81800994088143,27.82946727998429,18.165494842858774,0.3467705874635965,0.0,0.0,0.0,0.0,-0.05705114159733155,-0.6585223112895054
186,Cu,ch2chcooh,5.93481697,0.04321697,4.10581,2,0,2,3,2,1,98.61331549707977,68.6628220920267,51.95177747160539,25.591252446749557,15.613893620838471,0.3470009166115535,0.0,0.0,-0.06981863043285556,-0.4164496633447572,-0.6860887132353011
187,Cu,ch3c,5.93481697,0.04321697,4.10581,1,0,1,3,0,0,48.54915630210818,26.812869506100572,0.32167654773360616,0.32157075935800783,0.0,0.0,0.0,0.0,0.0,0.0,-0.7890627164484998
188,Cu,ch3cco,5.93481697,0.04321697,4.10581,2,0,2,3,1,0,91.7019712271398,49.04707671179988,31.286359250441908,13.704556116383634,0.3253784688881001,0.3172648220653385,0.0,0.0,0.0,0.0,-0.7915962786306349
189,Cu,ch3ccoo,5.93481697,0.04321697,4.10581,1,1,2,3,2,0,97.75817228979356,68.31558040455612,47.46555303198723,29.207802607821304,16.492381792449347,0.3255155277624152,0.31528062462114714,0.0,0.0,0.0,-0.7725812410925921
190,Cu,ch3ccooh,5.93481697,0.04321697,4.10581,1,1,2,3,2,1,96.92581239259741,68.40436807018534,47.766994270529445,30.281964254534078,16.895780271830414,0.32262608656891995,0.31643669404760394,0.0,0.0,-0.5477941307604091,-0.7584828716343678
191,Cu,ch3ch,5.93481697,0.04321697,4.10581,1,0,1,4,0,0,48.17504760628761,27.657097927978988,0.32661472428388244,0.3196890562175567,0.031657076833357334,0.0,0.0,0.0,0.0,0.0,-0.7938959927495725
192,Cu,ch3ch2,5.93481697,0.04321697,4.10581,1,0,1,5,0,0,48.39780258086647,28.078698512471966,0.3470029827449279,0.32210464354110324,0.2934745509787662,0.0,0.0,0.0,0.0,-0.3849796286542637,-0.8378932430970992
193,Cu,ch3ch2co,5.93481697,0.04321697,4.10581,1,1,2,5,1,0,87.71791251910223,48.37632439933462,30.833334931530892,19.952417851833943,0.3415199920202656,0.3230401233216275,0.28874756181152805,0.0,0.0,-0.3716024449601988,-0.8706846159068151
194,Cu,ch3ch2coo,5.93481697,0.04321697,4.10581,0,2,2,5,2,0,98.54199105623941,68.0640022161121,47.79917461369072,29.3587797533751,16.652152232204813,0.3428089471076077,0.3232159208945774,0.2891145748990622,0.0,-0.3909562130534119,-0.8725780635718048
195,Cu,ch3ch2cooh,5.93481697,0.04321697,4.10581,0,0,2,5,2,1,98.566225151411,68.61320852820334,47.846726855388546,29.51870812212463,16.784620468419632,0.34337180219830465,0.32184815341498496,0.28965849408475625,-0.3696389899864755,-0.4303150110321085,-0.8767085363283298
196,Cu,ch3ch3,5.93481697,0.04321697,4.10581,0,0,1,6,0,0,48.6110760115251,28.412897476607622,0.3475692701911127,0.3474533354999776,0.29340354542786473,0.29330178518280936,0.0,0.0,0.0,-0.6175087744570533,-0.9719822511254836
197,Cu,ch3chco,5.93481697,0.04321697,4.10581,2,0,2,4,1,0,85.99794437708445,49.57290210966868,32.07204990800195,18.734433566479048,0.3246714135575801,0.3199052656021502,0.0,0.0,0.0,-0.09640126678886103,-0.8344950555169091
198,Cu,ch3chcoo,5.93481697,0.04321697,4.10581,1,2,2,4,2,0,96.32912243561756,68.14754733497524,48.31508482623434,29.984849410720987,17.104706804196383,0.3234739631593938,0.3199545736349817,0.0,0.0,-0.094273061049545,-0.8227612495911083
199,Cu,ch3chcooh,5.93481697,0.04321697,4.10581,1,0,2,4,2,1,97.35432655823206,68.47572631877418,48.0707339442757,30.10249211076777,16.897385533111446,0.3219710778983616,0.32051022622847664,0.0,-0.06949613756384197,-0.5457016040078813,-0.8202429898180817
200,Cu,chch,5.93481697,0.04321697,4.10581,2,0,1,2,0,0,51.14296843991227,23.758954055443212,0.04289640639396626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2286085028975504
201,Cu,chchco,5.93481697,0.04321697,4.10581,3,0,2,2,1,0,89.22034310162094,51.41170797381147,27.23271410827732,17.40793741335032,0.05128345584193726,0.0,0.0,0.0,0.0,0.0,-0.23297573481395398
202,Cu,chchcooh,5.93481697,0.04321697,4.10581,2,0,2,2,2,1,97.92816740235708,68.49570991860412,50.679180766181666,26.90833165236412,15.806768155113499,0.0713382181848579,0.0,0.0,0.0,-0.22340160513324664,-0.5583894697738071
203,Cu,co,5.93481697,0.04321697,4.10581,1,0,0,0,1,0,89.55719729639151,20.817602622844678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Cu,co2,5.93481697,0.04321697,4.10581,0,0,0,0,2,0,104.30587952690178,68.594169507383,10.99144560476168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Cu,cooh,5.93481697,0.04321697,4.10581,1,0,0,0,2,1,95.94556143239105,68.32064938609871,20.620198069115094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4949142485584277
206,Cu,h2o,5.93481697,0.04321697,4.10581,0,0,0,0,0,2,75.48168602681271,0.23282864415718946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1978199511596408
207,Cu,oh,5.93481697,0.04321697,4.10581,0,1,0,0,0,1,74.53423266744605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5175379476358248
